report_date,year,month,market,source,commodity,category,class_grade,sex,head_count,weight_range,avg_weight,weight_bucket,price_range,avg_price,notes,pdf_url,local_pdf,raw_line,publication_page
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Heifers,2,438,438.0,400-500,259.50,259.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,2 438 438 259.50 259.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Heifers,30,473-495,486.0,400-500,239.00-245.00,241.33,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,30 473-495 486 239.00-245.00 241.33,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Heifers,5,581,581.0,500-600,219.00,219.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,5 581 581 219.00 219.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Heifers,5,643,643.0,600-700,208.00,208.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,5 643 643 208.00 208.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Heifers,12,657-671,663.0,600-700,203.00-204.00,203.58,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,12 657-671 663 203.00-204.00 203.58,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Heifers,9,807,807.0,800-900,190.00,190.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,9 807 807 190.00 190.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Steers,17,334-335,335.0,300-400,339.00-339.50,339.21,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,17 334-335 335 339.00-339.50 339.21,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Steers,3,767,767.0,700-800,206.00,206.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,3 767 767 206.00 206.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Steers,2,935,935.0,900-1000,177.00,177.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,2 935 935 177.00 177.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,19,268,268.0,200-300,374.00,374.0,Thin Fleshed,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,19 268 268 374.00 374.00 Thin Fleshed,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,5,278,278.0,200-300,342.00,342.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,5 278 278 342.00 342.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,27,307-345,328.0,300-400,340.00-342.00,340.47,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,27 307-345 328 340.00-342.00 340.47,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,108,371-399,384.0,300-400,329.50-334.00,331.29,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,108 371-399 384 329.50-334.00 331.29,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,75,426-448,439.0,400-500,300.00-312.50,306.54,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,75 426-448 439 300.00-312.50 306.54,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,56,467-492,488.0,400-500,293.00-308.00,297.52,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,56 467-492 488 293.00-308.00 297.52,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,91,517-540,530.0,500-600,264.00-277.00,267.2,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,91 517-540 530 264.00-277.00 267.20,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,229,563-598,580.0,500-600,259.00-269.00,264.86,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,229 563-598 580 259.00-269.00 264.86,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,17,600,600.0,600-700,257.50,257.5,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,17 600 600 257.50 257.50 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,8,600-640,620.0,600-700,240.00-246.50,243.15,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,8 600-640 620 240.00-246.50 243.15,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,16,678-687,680.0,600-700,233.00-236.00,234.93,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,16 678-687 680 233.00-236.00 234.93,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,32,709-735,712.0,700-800,207.00-226.50,220.44,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,32 709-735 712 207.00-226.50 220.44,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,16,878,878.0,800-900,189.50,189.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,16 878 878 189.50 189.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,4,271,271.0,200-300,326.00,326.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,4 271 271 326.00 326.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,4,335,335.0,300-400,330.00,330.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,4 335 335 330.00 330.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,39,379,379.0,300-400,326.00,326.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,39 379 379 326.00 326.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,9,421,421.0,400-500,291.00,291.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,9 421 421 291.00 291.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,113,458-494,469.0,400-500,282.00-290.00,285.12,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,113 458-494 469 282.00-290.00 285.12,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,21,518-534,526.0,500-600,255.00-259.00,256.94,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,21 518-534 526 255.00-259.00 256.94,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,10,616-629,624.0,600-700,236.00,236.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,10 616-629 624 236.00 236.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,9,679,679.0,600-700,235.00,235.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,9 679 679 235.00 235.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,14,712,712.0,700-800,200.00-205.00,202.86,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,14 712 712 200.00-205.00 202.86,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,3,778,778.0,700-800,196.00,196.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,3 778 778 196.00 196.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 2,Steers,10,430,430.0,400-500,252.00,252.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,10 430 430 252.00 252.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 2,Steers,5,451,451.0,400-500,240.00,240.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,5 451 451 240.00 240.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-12,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,13,224,224.0,200-300,271.00,271.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/4742bz056/qz20vg03w/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-12.pdf,13 224 224 271.00 271.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-12
2024-04-12,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,9,288,288.0,200-300,284.00,284.0,Thin Fleshed,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/4742bz056/qz20vg03w/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-12.pdf,9 288 288 284.00 284.00 Thin Fleshed,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-12
2024-04-12,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,3,407,407.0,400-500,266.00,266.0,Thin Fleshed,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/4742bz056/qz20vg03w/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-12.pdf,3 407 407 266.00 266.00 Thin Fleshed,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-12
2024-04-12,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,14,443-445,445.0,400-500,238.50-240.00,238.82,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/4742bz056/qz20vg03w/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-12.pdf,14 443-445 445 238.50-240.00 238.82,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-12
2024-04-12,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,24,554-567,559.0,500-600,214.00-225.00,218.18,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/4742bz056/qz20vg03w/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-12.pdf,24 554-567 559 214.00-225.00 218.18,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-12
2024-04-12,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,18,655-685,668.0,600-700,194.00-202.00,198.36,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/4742bz056/qz20vg03w/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-12.pdf,18 655-685 668 194.00-202.00 198.36,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-12
2024-04-12,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,21,699,699.0,600-700,178.00,178.0,Fleshy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/4742bz056/qz20vg03w/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-12.pdf,21 699 699 178.00 178.00 Fleshy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-12
2024-04-12,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,5,709,709.0,700-800,177.00,177.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/4742bz056/qz20vg03w/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-12.pdf,5 709 709 177.00 177.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-12
2024-04-12,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,4,818,818.0,800-900,175.00,175.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/4742bz056/qz20vg03w/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-12.pdf,4 818 818 175.00 175.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-12
2024-04-12,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,9,835,835.0,800-900,164.50,164.5,Fleshy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/4742bz056/qz20vg03w/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-12.pdf,9 835 835 164.50 164.50 Fleshy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-12
